Fecha de solicitud,Provincia,Número de ampliaciones,Semana,Año,semana_año,Provincia_id
2023-08-04,AVILA,1,31,2023,2023-W31,6
2023-08-04,CASTELLON,1,31,2023,2023-W31,13
2023-08-04,CIUDAD REAL,1,31,2023,2023-W31,14
2023-08-04,GIPUZKOA,12,31,2023,2023-W31,17
2023-08-04,GUADALAJARA,1,31,2023,2023-W31,20
2023-08-04,MADRID,4,31,2023,2023-W31,28
2023-08-04,MURCIA,2,31,2023,2023-W31,30
2023-08-04,TOLEDO,7,31,2023,2023-W31,41
2023-08-04,VALENCIA,2,31,2023,2023-W31,42
2023-08-04,VALLADOLID,2,31,2023,2023-W31,43
2023-08-07,GIPUZKOA,1,32,2023,2023-W32,17
2023-08-07,TOLEDO,1,32,2023,2023-W32,41
2023-08-08,BIZKAIA,1,32,2023,2023-W32,9
2023-08-08,VALENCIA,1,32,2023,2023-W32,42
2023-08-09,BIZKAIA,2,32,2023,2023-W32,9
2023-08-09,TOLEDO,2,32,2023,2023-W32,41
2023-08-10,ALAVA,1,32,2023,2023-W32,1
2023-08-10,ASTURIAS,1,32,2023,2023-W32,5
2023-08-10,GIPUZKOA,1,32,2023,2023-W32,17
2023-08-11,ALAVA,2,32,2023,2023-W32,1
2023-08-11,ASTURIAS,6,32,2023,2023-W32,5
2023-08-11,BIZKAIA,6,32,2023,2023-W32,9
2023-08-11,CASTELLON,1,32,2023,2023-W32,13
2023-08-11,CIUDAD REAL,2,32,2023,2023-W32,14
2023-08-11,CUENCA,2,32,2023,2023-W32,16
2023-08-11,MADRID,3,32,2023,2023-W32,28
2023-08-11,PALENCIA,1,32,2023,2023-W32,33
2023-08-11,SALAMANCA,2,32,2023,2023-W32,35
2023-08-11,TOLEDO,3,32,2023,2023-W32,41
2023-08-11,VALENCIA,3,32,2023,2023-W32,42
2023-08-11,VALLADOLID,1,32,2023,2023-W32,43
2023-08-18,ALICANTE,2,33,2023,2023-W33,3
2023-08-18,ASTURIAS,5,33,2023,2023-W33,5
2023-08-18,AVILA,1,33,2023,2023-W33,6
2023-08-18,BIZKAIA,7,33,2023,2023-W33,9
2023-08-18,CASTELLON,1,33,2023,2023-W33,13
2023-08-18,CUENCA,1,33,2023,2023-W33,16
2023-08-18,GIPUZKOA,10,33,2023,2023-W33,17
2023-08-18,LEON,1,33,2023,2023-W33,25
2023-08-18,MURCIA,2,33,2023,2023-W33,30
2023-08-18,PALENCIA,1,33,2023,2023-W33,33
2023-08-18,SEGOVIA,2,33,2023,2023-W33,36
2023-08-18,TOLEDO,7,33,2023,2023-W33,41
2023-08-18,VALENCIA,7,33,2023,2023-W33,42
2023-08-18,VALLADOLID,2,33,2023,2023-W33,43
2023-08-21,BIZKAIA,1,34,2023,2023-W34,9
2023-08-21,GIPUZKOA,1,34,2023,2023-W34,17
2023-08-22,ASTURIAS,1,34,2023,2023-W34,5
2023-08-23,BIZKAIA,2,34,2023,2023-W34,9
2023-08-24,MADRID,1,34,2023,2023-W34,28
2023-08-24,TOLEDO,1,34,2023,2023-W34,41
2023-08-25,ALBACETE,2,34,2023,2023-W34,2
2023-08-25,ALICANTE,3,34,2023,2023-W34,3
2023-08-25,ASTURIAS,1,34,2023,2023-W34,5
2023-08-25,BIZKAIA,18,34,2023,2023-W34,9
2023-08-25,CIUDAD REAL,1,34,2023,2023-W34,14
2023-08-25,CUENCA,1,34,2023,2023-W34,16
2023-08-25,GIPUZKOA,4,34,2023,2023-W34,17
2023-08-25,MADRID,4,34,2023,2023-W34,28
2023-08-25,TOLEDO,4,34,2023,2023-W34,41
2023-08-25,VALENCIA,5,34,2023,2023-W34,42
2023-08-25,VALLADOLID,1,34,2023,2023-W34,43
2023-08-28,BIZKAIA,1,35,2023,2023-W35,9
2023-08-28,CIUDAD REAL,1,35,2023,2023-W35,14
2023-08-28,VALENCIA,1,35,2023,2023-W35,42
2023-08-30,BIZKAIA,1,35,2023,2023-W35,9
2023-08-31,BIZKAIA,1,35,2023,2023-W35,9
2023-09-01,ALICANTE,4,35,2023,2023-W35,3
2023-09-01,ASTURIAS,2,35,2023,2023-W35,5
2023-09-01,BIZKAIA,13,35,2023,2023-W35,9
2023-09-01,CASTELLON,4,35,2023,2023-W35,13
2023-09-01,CIUDAD REAL,1,35,2023,2023-W35,14
2023-09-01,CUENCA,2,35,2023,2023-W35,16
2023-09-01,GUADALAJARA,1,35,2023,2023-W35,20
2023-09-01,MADRID,5,35,2023,2023-W35,28
2023-09-01,SALAMANCA,2,35,2023,2023-W35,35
2023-09-01,SEGOVIA,1,35,2023,2023-W35,36
2023-09-01,TOLEDO,6,35,2023,2023-W35,41
2023-09-01,VALENCIA,1,35,2023,2023-W35,42
2023-09-04,GIPUZKOA,1,36,2023,2023-W36,17
2023-09-05,ASTURIAS,1,36,2023,2023-W36,5
2023-09-05,GIPUZKOA,1,36,2023,2023-W36,17
2023-09-05,LEON,1,36,2023,2023-W36,25
2023-09-05,MURCIA,1,36,2023,2023-W36,30
2023-09-06,BIZKAIA,1,36,2023,2023-W36,9
2023-09-06,GIPUZKOA,1,36,2023,2023-W36,17
2023-09-07,CASTELLON,1,36,2023,2023-W36,13
2023-09-07,VALLADOLID,1,36,2023,2023-W36,43
2023-09-08,ALICANTE,1,36,2023,2023-W36,3
2023-09-08,AVILA,1,36,2023,2023-W36,6
2023-09-08,BIZKAIA,12,36,2023,2023-W36,9
2023-09-08,CASTELLON,1,36,2023,2023-W36,13
2023-09-08,CIUDAD REAL,4,36,2023,2023-W36,14
2023-09-08,GIPUZKOA,3,36,2023,2023-W36,17
2023-09-08,LEON,1,36,2023,2023-W36,25
2023-09-08,MADRID,1,36,2023,2023-W36,28
2023-09-08,MURCIA,4,36,2023,2023-W36,30
2023-09-08,TOLEDO,5,36,2023,2023-W36,41
2023-09-08,VALENCIA,5,36,2023,2023-W36,42
2023-09-08,VALLADOLID,4,36,2023,2023-W36,43
2023-09-11,BIZKAIA,2,37,2023,2023-W37,9
2023-09-11,TOLEDO,1,37,2023,2023-W37,41
2023-09-13,ALICANTE,1,37,2023,2023-W37,3
2023-09-13,BIZKAIA,1,37,2023,2023-W37,9
2023-09-14,ASTURIAS,1,37,2023,2023-W37,5
2023-09-15,ALAVA,1,37,2023,2023-W37,1
2023-09-15,ALBACETE,1,37,2023,2023-W37,2
2023-09-15,BIZKAIA,15,37,2023,2023-W37,9
2023-09-15,CASTELLON,4,37,2023,2023-W37,13
2023-09-15,GIPUZKOA,3,37,2023,2023-W37,17
2023-09-15,MADRID,10,37,2023,2023-W37,28
2023-09-15,MURCIA,1,37,2023,2023-W37,30
2023-09-15,TOLEDO,2,37,2023,2023-W37,41
2023-09-15,VALENCIA,6,37,2023,2023-W37,42
2023-09-15,VALLADOLID,2,37,2023,2023-W37,43
2023-09-18,ALAVA,1,38,2023,2023-W38,1
2023-09-18,BIZKAIA,1,38,2023,2023-W38,9
2023-09-19,ALBACETE,1,38,2023,2023-W38,2
2023-09-19,ALICANTE,1,38,2023,2023-W38,3
2023-09-19,ASTURIAS,1,38,2023,2023-W38,5
2023-09-19,CASTELLON,1,38,2023,2023-W38,13
2023-09-19,MADRID,1,38,2023,2023-W38,28
2023-09-20,TOLEDO,1,38,2023,2023-W38,41
2023-09-20,VALENCIA,1,38,2023,2023-W38,42
2023-09-21,ALAVA,1,38,2023,2023-W38,1
2023-09-21,GUADALAJARA,1,38,2023,2023-W38,20
2023-09-21,VALLADOLID,1,38,2023,2023-W38,43
2023-09-22,ALBACETE,1,38,2023,2023-W38,2
2023-09-22,ALICANTE,1,38,2023,2023-W38,3
2023-09-22,ASTURIAS,2,38,2023,2023-W38,5
2023-09-22,BIZKAIA,13,38,2023,2023-W38,9
2023-09-22,CIUDAD REAL,1,38,2023,2023-W38,14
2023-09-22,GIPUZKOA,8,38,2023,2023-W38,17
2023-09-22,MADRID,6,38,2023,2023-W38,28
2023-09-22,SALAMANCA,1,38,2023,2023-W38,35
2023-09-22,TOLEDO,9,38,2023,2023-W38,41
2023-09-22,VALENCIA,6,38,2023,2023-W38,42
2023-09-22,VALLADOLID,2,38,2023,2023-W38,43
2023-09-25,CIUDAD REAL,2,39,2023,2023-W39,14
2023-09-25,GIPUZKOA,1,39,2023,2023-W39,17
2023-09-26,BIZKAIA,1,39,2023,2023-W39,9
2023-09-26,TOLEDO,1,39,2023,2023-W39,41
2023-09-27,CASTELLON,2,39,2023,2023-W39,13
2023-09-27,MADRID,1,39,2023,2023-W39,28
2023-09-27,ZAMORA,1,39,2023,2023-W39,44
2023-09-29,ALBACETE,1,39,2023,2023-W39,2
2023-09-29,ALICANTE,1,39,2023,2023-W39,3
2023-09-29,ASTURIAS,5,39,2023,2023-W39,5
2023-09-29,BIZKAIA,3,39,2023,2023-W39,9
2023-09-29,CASTELLON,3,39,2023,2023-W39,13
2023-09-29,CIUDAD REAL,4,39,2023,2023-W39,14
2023-09-29,GIPUZKOA,7,39,2023,2023-W39,17
2023-09-29,MADRID,3,39,2023,2023-W39,28
2023-09-29,MURCIA,2,39,2023,2023-W39,30
2023-09-29,PALENCIA,2,39,2023,2023-W39,33
2023-09-29,SALAMANCA,4,39,2023,2023-W39,35
2023-09-29,TOLEDO,5,39,2023,2023-W39,41
2023-09-29,VALENCIA,5,39,2023,2023-W39,42
2023-09-29,VALLADOLID,1,39,2023,2023-W39,43
2023-10-02,ASTURIAS,1,40,2023,2023-W40,5
2023-10-02,BIZKAIA,2,40,2023,2023-W40,9
2023-10-03,BIZKAIA,1,40,2023,2023-W40,9
2023-10-04,ASTURIAS,1,40,2023,2023-W40,5
2023-10-04,MADRID,1,40,2023,2023-W40,28
2023-10-04,VALLADOLID,1,40,2023,2023-W40,43
2023-10-05,SALAMANCA,1,40,2023,2023-W40,35
2023-10-06,ALICANTE,2,40,2023,2023-W40,3
2023-10-06,ASTURIAS,4,40,2023,2023-W40,5
2023-10-06,BIZKAIA,5,40,2023,2023-W40,9
2023-10-06,BURGOS,1,40,2023,2023-W40,10
2023-10-06,CASTELLON,4,40,2023,2023-W40,13
2023-10-06,CIUDAD REAL,2,40,2023,2023-W40,14
2023-10-06,CUENCA,1,40,2023,2023-W40,16
2023-10-06,GIPUZKOA,7,40,2023,2023-W40,17
2023-10-06,LEON,1,40,2023,2023-W40,25
2023-10-06,MADRID,5,40,2023,2023-W40,28
2023-10-06,MURCIA,2,40,2023,2023-W40,30
2023-10-06,TOLEDO,6,40,2023,2023-W40,41
2023-10-06,VALENCIA,6,40,2023,2023-W40,42
2023-10-07,CUENCA,1,40,2023,2023-W40,16
2023-10-07,SALAMANCA,1,40,2023,2023-W40,35
2023-10-09,ALICANTE,1,41,2023,2023-W41,3
2023-10-09,BIZKAIA,1,41,2023,2023-W41,9
2023-10-10,MADRID,1,41,2023,2023-W41,28
2023-10-11,ASTURIAS,1,41,2023,2023-W41,5
2023-10-11,BIZKAIA,2,41,2023,2023-W41,9
2023-10-11,TOLEDO,1,41,2023,2023-W41,41
2023-10-13,ALICANTE,2,41,2023,2023-W41,3
2023-10-13,ASTURIAS,3,41,2023,2023-W41,5
2023-10-13,BIZKAIA,13,41,2023,2023-W41,9
2023-10-13,CASTELLON,2,41,2023,2023-W41,13
2023-10-13,CIUDAD REAL,3,41,2023,2023-W41,14
2023-10-13,GIPUZKOA,8,41,2023,2023-W41,17
2023-10-13,GUADALAJARA,1,41,2023,2023-W41,20
2023-10-13,MADRID,3,41,2023,2023-W41,28
2023-10-13,SALAMANCA,2,41,2023,2023-W41,35
2023-10-13,TOLEDO,6,41,2023,2023-W41,41
2023-10-13,VALENCIA,11,41,2023,2023-W41,42
2023-10-14,CASTELLON,1,41,2023,2023-W41,13
2023-10-16,BIZKAIA,1,42,2023,2023-W42,9
2023-10-16,GIPUZKOA,1,42,2023,2023-W42,17
2023-10-17,LEON,1,42,2023,2023-W42,25
2023-10-18,BIZKAIA,1,42,2023,2023-W42,9
2023-10-19,MADRID,2,42,2023,2023-W42,28
2023-10-20,ALICANTE,2,42,2023,2023-W42,3
2023-10-20,ASTURIAS,1,42,2023,2023-W42,5
2023-10-20,AVILA,2,42,2023,2023-W42,6
2023-10-20,BIZKAIA,11,42,2023,2023-W42,9
2023-10-20,BURGOS,1,42,2023,2023-W42,10
2023-10-20,CASTELLON,5,42,2023,2023-W42,13
2023-10-20,CIUDAD REAL,1,42,2023,2023-W42,14
2023-10-20,GIPUZKOA,10,42,2023,2023-W42,17
2023-10-20,MADRID,5,42,2023,2023-W42,28
2023-10-20,MURCIA,3,42,2023,2023-W42,30
2023-10-20,TOLEDO,3,42,2023,2023-W42,41
2023-10-20,VALENCIA,4,42,2023,2023-W42,42
2023-10-20,VALLADOLID,1,42,2023,2023-W42,43
2023-10-20,ZAMORA,1,42,2023,2023-W42,44
2023-10-24,BIZKAIA,2,43,2023,2023-W43,9
2023-10-25,BIZKAIA,2,43,2023,2023-W43,9
2023-10-26,VALENCIA,1,43,2023,2023-W43,42
2023-10-27,ALAVA,6,43,2023,2023-W43,1
2023-10-27,ALICANTE,2,43,2023,2023-W43,3
2023-10-27,ASTURIAS,2,43,2023,2023-W43,5
2023-10-27,BIZKAIA,7,43,2023,2023-W43,9
2023-10-27,CASTELLON,3,43,2023,2023-W43,13
2023-10-27,CIUDAD REAL,4,43,2023,2023-W43,14
2023-10-27,CUENCA,1,43,2023,2023-W43,16
2023-10-27,GIPUZKOA,7,43,2023,2023-W43,17
2023-10-27,MADRID,5,43,2023,2023-W43,28
2023-10-27,MURCIA,3,43,2023,2023-W43,30
2023-10-27,SALAMANCA,1,43,2023,2023-W43,35
2023-10-27,TOLEDO,8,43,2023,2023-W43,41
2023-10-27,VALENCIA,5,43,2023,2023-W43,42
2023-10-27,VALLADOLID,1,43,2023,2023-W43,43
2023-10-30,BIZKAIA,3,44,2023,2023-W44,9
2023-10-30,MADRID,2,44,2023,2023-W44,28
2023-11-02,ASTURIAS,1,44,2023,2023-W44,5
2023-11-02,BIZKAIA,1,44,2023,2023-W44,9
2023-11-03,ALAVA,1,44,2023,2023-W44,1
2023-11-03,ALICANTE,3,44,2023,2023-W44,3
2023-11-03,ASTURIAS,2,44,2023,2023-W44,5
2023-11-03,BIZKAIA,12,44,2023,2023-W44,9
2023-11-03,CASTELLON,3,44,2023,2023-W44,13
2023-11-03,CIUDAD REAL,2,44,2023,2023-W44,14
2023-11-03,CUENCA,1,44,2023,2023-W44,16
2023-11-03,GIPUZKOA,5,44,2023,2023-W44,17
2023-11-03,LEON,1,44,2023,2023-W44,25
2023-11-03,MADRID,4,44,2023,2023-W44,28
2023-11-03,MURCIA,1,44,2023,2023-W44,30
2023-11-03,TOLEDO,7,44,2023,2023-W44,41
2023-11-03,VALENCIA,8,44,2023,2023-W44,42
2023-11-03,VALLADOLID,2,44,2023,2023-W44,43
2023-11-07,BIZKAIA,1,45,2023,2023-W45,9
2023-11-07,CASTELLON,1,45,2023,2023-W45,13
2023-11-07,VALENCIA,1,45,2023,2023-W45,42
2023-11-08,LEON,1,45,2023,2023-W45,25
2023-11-10,ALAVA,5,45,2023,2023-W45,1
2023-11-10,ALBACETE,1,45,2023,2023-W45,2
2023-11-10,ALICANTE,6,45,2023,2023-W45,3
2023-11-10,ASTURIAS,7,45,2023,2023-W45,5
2023-11-10,BIZKAIA,4,45,2023,2023-W45,9
2023-11-10,BURGOS,1,45,2023,2023-W45,10
2023-11-10,CASTELLON,2,45,2023,2023-W45,13
2023-11-10,CUENCA,2,45,2023,2023-W45,16
2023-11-10,GIPUZKOA,3,45,2023,2023-W45,17
2023-11-10,PALENCIA,1,45,2023,2023-W45,33
2023-11-10,SALAMANCA,3,45,2023,2023-W45,35
2023-11-10,VALENCIA,6,45,2023,2023-W45,42
2023-11-10,VALLADOLID,4,45,2023,2023-W45,43
2023-11-11,TOLEDO,1,45,2023,2023-W45,41
2023-11-11,VALENCIA,1,45,2023,2023-W45,42
2023-11-13,GIPUZKOA,3,46,2023,2023-W46,17
2023-11-14,CIUDAD REAL,1,46,2023,2023-W46,14
2023-11-15,AVILA,1,46,2023,2023-W46,6
2023-11-15,CIUDAD REAL,1,46,2023,2023-W46,14
2023-11-15,GIPUZKOA,1,46,2023,2023-W46,17
2023-11-16,ALAVA,1,46,2023,2023-W46,1
2023-11-16,VALENCIA,1,46,2023,2023-W46,42
2023-11-17,ALICANTE,6,46,2023,2023-W46,3
2023-11-17,ASTURIAS,2,46,2023,2023-W46,5
2023-11-17,AVILA,1,46,2023,2023-W46,6
2023-11-17,BIZKAIA,11,46,2023,2023-W46,9
2023-11-17,CASTELLON,4,46,2023,2023-W46,13
2023-11-17,CIUDAD REAL,5,46,2023,2023-W46,14
2023-11-17,GIPUZKOA,8,46,2023,2023-W46,17
2023-11-17,MADRID,3,46,2023,2023-W46,28
2023-11-17,PALENCIA,1,46,2023,2023-W46,33
2023-11-17,SEGOVIA,2,46,2023,2023-W46,36
2023-11-17,TOLEDO,8,46,2023,2023-W46,41
2023-11-17,VALENCIA,5,46,2023,2023-W46,42
2023-11-17,VALLADOLID,1,46,2023,2023-W46,43
2023-11-17,ZAMORA,1,46,2023,2023-W46,44
2023-11-18,TOLEDO,1,46,2023,2023-W46,41
2023-11-20,ALICANTE,1,47,2023,2023-W47,3
2023-11-20,ASTURIAS,1,47,2023,2023-W47,5
2023-11-20,BIZKAIA,2,47,2023,2023-W47,9
2023-11-20,CIUDAD REAL,1,47,2023,2023-W47,14
2023-11-20,TOLEDO,1,47,2023,2023-W47,41
2023-11-22,ALAVA,1,47,2023,2023-W47,1
2023-11-22,BIZKAIA,1,47,2023,2023-W47,9
2023-11-22,MADRID,1,47,2023,2023-W47,28
2023-11-23,ASTURIAS,1,47,2023,2023-W47,5
2023-11-23,BIZKAIA,1,47,2023,2023-W47,9
2023-11-23,GIPUZKOA,1,47,2023,2023-W47,17
2023-11-24,ALAVA,1,47,2023,2023-W47,1
2023-11-24,ALBACETE,2,47,2023,2023-W47,2
2023-11-24,ALICANTE,2,47,2023,2023-W47,3
2023-11-24,ASTURIAS,2,47,2023,2023-W47,5
2023-11-24,BIZKAIA,12,47,2023,2023-W47,9
2023-11-24,CIUDAD REAL,1,47,2023,2023-W47,14
2023-11-24,CUENCA,1,47,2023,2023-W47,16
2023-11-24,GIPUZKOA,8,47,2023,2023-W47,17
2023-11-24,MADRID,8,47,2023,2023-W47,28
2023-11-24,MURCIA,4,47,2023,2023-W47,30
2023-11-24,SEGOVIA,1,47,2023,2023-W47,36
2023-11-24,TOLEDO,4,47,2023,2023-W47,41
2023-11-24,VALENCIA,5,47,2023,2023-W47,42
2023-11-24,VALLADOLID,1,47,2023,2023-W47,43
2023-11-27,BIZKAIA,1,48,2023,2023-W48,9
2023-11-27,CASTELLON,1,48,2023,2023-W48,13
2023-11-27,GIPUZKOA,2,48,2023,2023-W48,17
2023-11-28,GIPUZKOA,1,48,2023,2023-W48,17
2023-11-28,MADRID,1,48,2023,2023-W48,28
2023-11-28,VALLADOLID,1,48,2023,2023-W48,43
2023-11-29,GIPUZKOA,2,48,2023,2023-W48,17
2023-11-29,MADRID,1,48,2023,2023-W48,28
2023-11-30,BIZKAIA,1,48,2023,2023-W48,9
2023-11-30,GIPUZKOA,1,48,2023,2023-W48,17
2023-11-30,MURCIA,1,48,2023,2023-W48,30
2023-12-01,ALBACETE,1,48,2023,2023-W48,2
2023-12-01,ALICANTE,2,48,2023,2023-W48,3
2023-12-01,BIZKAIA,24,48,2023,2023-W48,9
2023-12-01,CASTELLON,2,48,2023,2023-W48,13
2023-12-01,CIUDAD REAL,5,48,2023,2023-W48,14
2023-12-01,CUENCA,1,48,2023,2023-W48,16
2023-12-01,GIPUZKOA,1,48,2023,2023-W48,17
2023-12-01,GUADALAJARA,1,48,2023,2023-W48,20
2023-12-01,MADRID,1,48,2023,2023-W48,28
2023-12-01,MURCIA,2,48,2023,2023-W48,30
2023-12-01,SALAMANCA,3,48,2023,2023-W48,35
2023-12-01,TOLEDO,3,48,2023,2023-W48,41
2023-12-01,VALENCIA,6,48,2023,2023-W48,42
2023-12-01,VALLADOLID,1,48,2023,2023-W48,43
2023-12-04,ALICANTE,1,49,2023,2023-W49,3
2023-12-04,BIZKAIA,3,49,2023,2023-W49,9
2023-12-04,MADRID,1,49,2023,2023-W49,28
2023-12-05,CIUDAD REAL,1,49,2023,2023-W49,14
2023-12-07,GIPUZKOA,1,49,2023,2023-W49,17
2023-12-08,ALAVA,1,49,2023,2023-W49,1
2023-12-08,ALBACETE,1,49,2023,2023-W49,2
2023-12-08,ALICANTE,5,49,2023,2023-W49,3
2023-12-08,ASTURIAS,3,49,2023,2023-W49,5
2023-12-08,BIZKAIA,9,49,2023,2023-W49,9
2023-12-08,CASTELLON,1,49,2023,2023-W49,13
2023-12-08,CIUDAD REAL,1,49,2023,2023-W49,14
2023-12-08,CUENCA,1,49,2023,2023-W49,16
2023-12-08,GIPUZKOA,8,49,2023,2023-W49,17
2023-12-08,MADRID,8,49,2023,2023-W49,28
2023-12-08,TOLEDO,7,49,2023,2023-W49,41
2023-12-08,VALENCIA,9,49,2023,2023-W49,42
2023-12-11,BIZKAIA,1,50,2023,2023-W50,9
2023-12-11,GIPUZKOA,1,50,2023,2023-W50,17
2023-12-12,MADRID,1,50,2023,2023-W50,28
2023-12-12,VALENCIA,1,50,2023,2023-W50,42
2023-12-13,GIPUZKOA,1,50,2023,2023-W50,17
2023-12-14,GIPUZKOA,1,50,2023,2023-W50,17
2023-12-15,ALAVA,1,50,2023,2023-W50,1
2023-12-15,ALICANTE,2,50,2023,2023-W50,3
2023-12-15,AVILA,1,50,2023,2023-W50,6
2023-12-15,BIZKAIA,3,50,2023,2023-W50,9
2023-12-15,BURGOS,1,50,2023,2023-W50,10
2023-12-15,CASTELLON,3,50,2023,2023-W50,13
2023-12-15,CIUDAD REAL,1,50,2023,2023-W50,14
2023-12-15,GIPUZKOA,7,50,2023,2023-W50,17
2023-12-15,LEON,1,50,2023,2023-W50,25
2023-12-15,MADRID,3,50,2023,2023-W50,28
2023-12-15,TOLEDO,5,50,2023,2023-W50,41
2023-12-15,VALENCIA,5,50,2023,2023-W50,42
2023-12-18,GUADALAJARA,1,51,2023,2023-W51,20
2023-12-19,BIZKAIA,1,51,2023,2023-W51,9
2023-12-20,ALICANTE,1,51,2023,2023-W51,3
2023-12-20,BIZKAIA,1,51,2023,2023-W51,9
2023-12-22,ALICANTE,3,51,2023,2023-W51,3
2023-12-22,ASTURIAS,4,51,2023,2023-W51,5
2023-12-22,BIZKAIA,7,51,2023,2023-W51,9
2023-12-22,CASTELLON,3,51,2023,2023-W51,13
2023-12-22,GIPUZKOA,4,51,2023,2023-W51,17
2023-12-22,MADRID,5,51,2023,2023-W51,28
2023-12-22,MURCIA,2,51,2023,2023-W51,30
2023-12-22,TOLEDO,4,51,2023,2023-W51,41
2023-12-22,VALENCIA,4,51,2023,2023-W51,42
2023-12-22,VALLADOLID,3,51,2023,2023-W51,43
2023-12-26,BIZKAIA,1,52,2023,2023-W52,9
2023-12-26,GIPUZKOA,1,52,2023,2023-W52,17
2023-12-27,BIZKAIA,1,52,2023,2023-W52,9
2023-12-27,VALENCIA,1,52,2023,2023-W52,42
2023-12-28,BIZKAIA,1,52,2023,2023-W52,9
2023-12-29,ALAVA,1,52,2023,2023-W52,1
2023-12-29,ALBACETE,2,52,2023,2023-W52,2
2023-12-29,ALICANTE,2,52,2023,2023-W52,3
2023-12-29,BIZKAIA,8,52,2023,2023-W52,9
2023-12-29,CASTELLON,1,52,2023,2023-W52,13
2023-12-29,CIUDAD REAL,4,52,2023,2023-W52,14
2023-12-29,GIPUZKOA,8,52,2023,2023-W52,17
2023-12-29,GUADALAJARA,1,52,2023,2023-W52,20
2023-12-29,LEON,1,52,2023,2023-W52,25
2023-12-29,MADRID,2,52,2023,2023-W52,28
2023-12-29,MURCIA,3,52,2023,2023-W52,30
2023-12-29,PALENCIA,2,52,2023,2023-W52,33
2023-12-29,TOLEDO,3,52,2023,2023-W52,41
2023-12-29,VALENCIA,1,52,2023,2023-W52,42
2023-12-29,VALLADOLID,1,52,2023,2023-W52,43
2024-01-02,BIZKAIA,1,1,2024,2024-W01,9
2024-01-02,GIPUZKOA,2,1,2024,2024-W01,17
2024-01-02,MADRID,1,1,2024,2024-W01,28
2024-01-03,AVILA,1,1,2024,2024-W01,6
2024-01-03,GIPUZKOA,1,1,2024,2024-W01,17
2024-01-03,MADRID,1,1,2024,2024-W01,28
2024-01-05,ALBACETE,1,1,2024,2024-W01,2
2024-01-05,ALICANTE,2,1,2024,2024-W01,3
2024-01-05,ASTURIAS,4,1,2024,2024-W01,5
2024-01-05,BIZKAIA,8,1,2024,2024-W01,9
2024-01-05,CASTELLON,3,1,2024,2024-W01,13
2024-01-05,CIUDAD REAL,2,1,2024,2024-W01,14
2024-01-05,CUENCA,5,1,2024,2024-W01,16
2024-01-05,GIPUZKOA,5,1,2024,2024-W01,17
2024-01-05,MADRID,3,1,2024,2024-W01,28
2024-01-05,MURCIA,1,1,2024,2024-W01,30
2024-01-05,PALENCIA,1,1,2024,2024-W01,33
2024-01-05,SALAMANCA,1,1,2024,2024-W01,35
2024-01-05,SEGOVIA,1,1,2024,2024-W01,36
2024-01-05,TOLEDO,3,1,2024,2024-W01,41
2024-01-05,VALENCIA,6,1,2024,2024-W01,42
2024-01-08,GIPUZKOA,1,2,2024,2024-W02,17
2024-01-09,SALAMANCA,1,2,2024,2024-W02,35
2024-01-10,TOLEDO,1,2,2024,2024-W02,41
2024-01-10,VALENCIA,1,2,2024,2024-W02,42
2024-01-11,BIZKAIA,2,2,2024,2024-W02,9
2024-01-12,ALBACETE,2,2,2024,2024-W02,2
2024-01-12,AVILA,1,2,2024,2024-W02,6
2024-01-12,BIZKAIA,14,2,2024,2024-W02,9
2024-01-12,CASTELLON,1,2,2024,2024-W02,13
2024-01-12,GUADALAJARA,1,2,2024,2024-W02,20
2024-01-12,MADRID,12,2,2024,2024-W02,28
2024-01-12,MURCIA,1,2,2024,2024-W02,30
2024-01-12,SALAMANCA,1,2,2024,2024-W02,35
2024-01-12,TOLEDO,5,2,2024,2024-W02,41
2024-01-12,VALENCIA,6,2,2024,2024-W02,42
2024-01-12,VALLADOLID,2,2,2024,2024-W02,43
2024-01-15,ASTURIAS,1,3,2024,2024-W03,5
2024-01-16,ALICANTE,1,3,2024,2024-W03,3
2024-01-16,BURGOS,1,3,2024,2024-W03,10
2024-01-16,CASTELLON,1,3,2024,2024-W03,13
2024-01-18,BIZKAIA,1,3,2024,2024-W03,9
2024-01-18,GIPUZKOA,1,3,2024,2024-W03,17
2024-01-19,ALBACETE,1,3,2024,2024-W03,2
2024-01-19,ALICANTE,2,3,2024,2024-W03,3
2024-01-19,ASTURIAS,2,3,2024,2024-W03,5
2024-01-19,BIZKAIA,8,3,2024,2024-W03,9
2024-01-19,BURGOS,1,3,2024,2024-W03,10
2024-01-19,CASTELLON,1,3,2024,2024-W03,13
2024-01-19,CIUDAD REAL,2,3,2024,2024-W03,14
2024-01-19,CUENCA,1,3,2024,2024-W03,16
2024-01-19,GIPUZKOA,5,3,2024,2024-W03,17
2024-01-19,MADRID,9,3,2024,2024-W03,28
2024-01-19,MURCIA,2,3,2024,2024-W03,30
2024-01-19,SALAMANCA,2,3,2024,2024-W03,35
2024-01-19,TOLEDO,3,3,2024,2024-W03,41
2024-01-19,VALENCIA,7,3,2024,2024-W03,42
2024-01-20,TOLEDO,1,3,2024,2024-W03,41
2024-01-23,BIZKAIA,1,4,2024,2024-W04,9
2024-01-23,MADRID,1,4,2024,2024-W04,28
2024-01-24,SALAMANCA,1,4,2024,2024-W04,35
2024-01-24,VALENCIA,1,4,2024,2024-W04,42
2024-01-25,BIZKAIA,1,4,2024,2024-W04,9
